experiment_id,model,RMSE_default,RMSE_tuned,MAPE_tuned,R2_tuned,model_path,best_params,label
E136,LSTM,0.12438570421493707,0.13757815794434383,1.752399262475798,0.9136400365048412,models/E136_tuned_LSTM.keras,"{'units': 32, 'dropout': 0.39691414119397406, 'sequence_length': 5, 'learning_rate': 0.009441319225141454, 'batch_size': 32, 'l2': 0.0001, 'l1': 0.0}","Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E136,BiLSTM,0.14822332719512651,0.11972769856444229,1.6963416888850513,0.9367004004995564,models/E136_tuned_BiLSTM.keras,"{'units': 32, 'dropout': 0.4495476642308339, 'sequence_length': 6, 'learning_rate': 0.008970623534972104, 'batch_size': 8, 'l2': 0.0, 'l1': 0.0}","Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E136,XGBoost,0.19404083961549454,0.21166528481862612,3.120486484335831,0.7627028684940352,models/E136_tuned_XGBoost.pkl,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.19752717535155465, 'subsample': 0.6071621867060526, 'colsample_bytree': 0.5276131112772428, 'reg_alpha': 0.0009782475148068345, 'reg_lambda': 2.6105385682338655e-08, 'min_child_weight': 1}","Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E128,BiLSTM,0.15123350098644628,0.13571950444623837,2.0689116293778875,0.918661487894907,models/E128_tuned_BiLSTM.keras,"{'units': 32, 'dropout': 0.4495476642308339, 'sequence_length': 6, 'learning_rate': 0.008970623534972104, 'batch_size': 8, 'l2': 0.0, 'l1': 0.0}",Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E128,LSTM,0.15696487614202928,0.1226272761629478,1.7670083576204827,0.9313899662735323,models/E128_tuned_LSTM.keras,"{'units': 32, 'dropout': 0.39691414119397406, 'sequence_length': 5, 'learning_rate': 0.009441319225141454, 'batch_size': 32, 'l2': 0.0001, 'l1': 0.0}",Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E128,XGBoost,0.19404083961549454,0.21166528481862612,3.120486484335831,0.7627028684940352,models/E128_tuned_XGBoost.pkl,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.19752717535155465, 'subsample': 0.6071621867060526, 'colsample_bytree': 0.5276131112772428, 'reg_alpha': 0.0009782475148068345, 'reg_lambda': 2.6105385682338655e-08, 'min_child_weight': 1}",Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E144,LSTM,0.17500149598768164,0.16183443785689738,2.4751469084564173,0.880503452815781,models/E144_tuned_LSTM.keras,"{'units': 32, 'dropout': 0.39691414119397406, 'sequence_length': 5, 'learning_rate': 0.009441319225141454, 'batch_size': 32, 'l2': 0.0001, 'l1': 0.0}",Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E144,XGBoost,0.1934243323986154,0.21166528481862612,3.120486484335831,0.7627028684940352,models/E144_tuned_XGBoost.pkl,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.19752717535155465, 'subsample': 0.6071621867060526, 'colsample_bytree': 0.5276131112772428, 'reg_alpha': 0.0009782475148068345, 'reg_lambda': 2.6105385682338655e-08, 'min_child_weight': 1}",Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E144,RF,0.22493355854238234,0.19188089692565696,2.7085975882475752,0.8049900829749252,models/E144_tuned_RF.pkl,"{'n_estimators': 50, 'max_depth_none': False, 'max_depth': 12, 'min_samples_split': 12, 'min_samples_leaf': 1, 'max_features': 1.0}",Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
