experiment_id,imputation,features,scaler,feature_engineering,model,RMSE,MAPE,R2,model_path,label
E065,interpolate,corr_top6,robust,none,RF,1.9429924863287094,38.51265998850137,-3.089608451650447,,Interpolasi Linear + Top-6 Korelasi Pearson + RobustScaler (IQR) + Tanpa Feature Engineering
E065,interpolate,corr_top6,robust,none,XGBoost,2.200241906858588,43.734743541545214,-4.24421334997613,,Interpolasi Linear + Top-6 Korelasi Pearson + RobustScaler (IQR) + Tanpa Feature Engineering
E066,interpolate,corr_top6,robust,lag,RF,1.8850389098199243,36.972470052663326,-3.268631473808111,,"Interpolasi Linear + Top-6 Korelasi Pearson + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E066,interpolate,corr_top6,robust,lag,XGBoost,1.8343617083020192,33.82720017136997,-3.042201661077253,,"Interpolasi Linear + Top-6 Korelasi Pearson + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E067,interpolate,corr_top6,robust,rolling,RF,1.1000877691726565,19.358084745915097,-0.3752226860650707,,"Interpolasi Linear + Top-6 Korelasi Pearson + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E067,interpolate,corr_top6,robust,rolling,XGBoost,0.9961349582207502,18.264904978972716,-0.1275990945179828,,"Interpolasi Linear + Top-6 Korelasi Pearson + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E068,interpolate,corr_top6,robust,lag_rolling,RF,1.7682956030035215,35.08452022607087,-2.5532690217752645,,"Interpolasi Linear + Top-6 Korelasi Pearson + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E068,interpolate,corr_top6,robust,lag_rolling,XGBoost,1.4140498385230598,25.48446138547057,-1.2722064518397191,,"Interpolasi Linear + Top-6 Korelasi Pearson + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E069,interpolate,corr_top6,robust,diff,RF,2.1013270612755006,41.0886476013841,-4.01771121324991,,Interpolasi Linear + Top-6 Korelasi Pearson + RobustScaler (IQR) + First Difference
E069,interpolate,corr_top6,robust,diff,XGBoost,2.247363360252185,44.080274287990115,-4.739379573937212,,Interpolasi Linear + Top-6 Korelasi Pearson + RobustScaler (IQR) + First Difference
E070,interpolate,corr_top6,robust,interaction,RF,2.3131597345705353,46.28022195267209,-4.7962983969001245,,Interpolasi Linear + Top-6 Korelasi Pearson + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E070,interpolate,corr_top6,robust,interaction,XGBoost,2.23555152201384,43.540231575401336,-4.4138828518113975,,Interpolasi Linear + Top-6 Korelasi Pearson + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E071,interpolate,corr_top6,robust,calendar,RF,1.9473398006878744,38.615947937359415,-3.1079293696336787,,"Interpolasi Linear + Top-6 Korelasi Pearson + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E071,interpolate,corr_top6,robust,calendar,XGBoost,2.303332817142669,46.11686545946663,-4.747154574436161,,"Interpolasi Linear + Top-6 Korelasi Pearson + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E072,interpolate,corr_top6,robust,policy_reaction,RF,0.7152762722676962,10.779293832588067,0.38539560563273256,,Interpolasi Linear + Top-6 Korelasi Pearson + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E072,interpolate,corr_top6,robust,policy_reaction,XGBoost,1.0546724414368978,19.336097269519158,-0.33623616040970017,,Interpolasi Linear + Top-6 Korelasi Pearson + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E073,interpolate,mutual_info,standard,none,RF,0.9247748642076773,17.435947138306467,0.07357232284866311,,Interpolasi Linear + Mutual Info Top-7 + StandardScaler (Z-Score) + Tanpa Feature Engineering
E073,interpolate,mutual_info,standard,none,XGBoost,1.1286295619113798,20.842425184132523,-0.37988320977145307,,Interpolasi Linear + Mutual Info Top-7 + StandardScaler (Z-Score) + Tanpa Feature Engineering
E074,interpolate,mutual_info,standard,lag,RF,0.9945349711097796,16.473989224166584,-0.1881961530987326,,"Interpolasi Linear + Mutual Info Top-7 + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E074,interpolate,mutual_info,standard,lag,XGBoost,1.0562344339549379,17.706362569248167,-0.3401970801987746,,"Interpolasi Linear + Mutual Info Top-7 + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E075,interpolate,mutual_info,standard,rolling,RF,0.9149151954398104,16.54871982983059,0.04878205031208849,,"Interpolasi Linear + Mutual Info Top-7 + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E075,interpolate,mutual_info,standard,rolling,XGBoost,1.1078112830176103,19.504650231507167,-0.3946008443062077,,"Interpolasi Linear + Mutual Info Top-7 + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E076,interpolate,mutual_info,standard,lag_rolling,RF,0.881252037485601,15.29255955470823,0.11749205526705175,,"Interpolasi Linear + Mutual Info Top-7 + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E076,interpolate,mutual_info,standard,lag_rolling,XGBoost,1.045512080014564,18.304408931069414,-0.24215692750625029,,"Interpolasi Linear + Mutual Info Top-7 + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E077,interpolate,mutual_info,standard,diff,RF,0.9225854713930357,16.66042458552967,0.03276594743501193,,Interpolasi Linear + Mutual Info Top-7 + StandardScaler (Z-Score) + First Difference
E077,interpolate,mutual_info,standard,diff,XGBoost,1.2175578268815195,21.948125425454744,-0.6846029203728927,,Interpolasi Linear + Mutual Info Top-7 + StandardScaler (Z-Score) + First Difference
E078,interpolate,mutual_info,standard,interaction,RF,1.0784290139897557,19.781725796443173,-0.25986094864175113,,Interpolasi Linear + Mutual Info Top-7 + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E078,interpolate,mutual_info,standard,interaction,XGBoost,1.1828232863963777,21.868217654082997,-0.5155812342223722,,Interpolasi Linear + Mutual Info Top-7 + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E079,interpolate,mutual_info,standard,calendar,RF,0.9834717144293209,18.543344895704728,-0.047763426494296546,,"Interpolasi Linear + Mutual Info Top-7 + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E079,interpolate,mutual_info,standard,calendar,XGBoost,1.1853873048696455,21.941947143250403,-0.5221590386417023,,"Interpolasi Linear + Mutual Info Top-7 + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E080,interpolate,mutual_info,standard,policy_reaction,RF,0.7690188268551164,14.063870441700502,0.2895688943165483,,Interpolasi Linear + Mutual Info Top-7 + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E080,interpolate,mutual_info,standard,policy_reaction,XGBoost,1.0729746925877073,19.349298616978725,-0.3830152900765589,,Interpolasi Linear + Mutual Info Top-7 + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E081,interpolate,mutual_info,minmax,none,RF,0.9248533272948511,17.438096896760573,0.07341510953732489,,"Interpolasi Linear + Mutual Info Top-7 + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E081,interpolate,mutual_info,minmax,none,XGBoost,1.1286295619113798,20.842425184132523,-0.37988320977145307,,"Interpolasi Linear + Mutual Info Top-7 + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E082,interpolate,mutual_info,minmax,lag,RF,0.9937625638004536,16.462988677812778,-0.18635124060023922,,"Interpolasi Linear + Mutual Info Top-7 + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
E082,interpolate,mutual_info,minmax,lag,XGBoost,1.0562344339549379,17.706362569248167,-0.3401970801987746,,"Interpolasi Linear + Mutual Info Top-7 + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
E083,interpolate,mutual_info,minmax,rolling,RF,0.9149634492284565,16.549759134441324,0.04868171078217787,,"Interpolasi Linear + Mutual Info Top-7 + MinMaxScaler [0, 1] + Rolling Mean & Std (3, 6)"
E083,interpolate,mutual_info,minmax,rolling,XGBoost,1.1078112830176103,19.504650231507167,-0.3946008443062077,,"Interpolasi Linear + Mutual Info Top-7 + MinMaxScaler [0, 1] + Rolling Mean & Std (3, 6)"
E084,interpolate,mutual_info,minmax,lag_rolling,RF,0.881252037485601,15.292559554708227,0.11749205526705175,,"Interpolasi Linear + Mutual Info Top-7 + MinMaxScaler [0, 1] + Lag (1,3) + Rolling (6)"
E084,interpolate,mutual_info,minmax,lag_rolling,XGBoost,1.045512080014564,18.304408931069414,-0.24215692750625029,,"Interpolasi Linear + Mutual Info Top-7 + MinMaxScaler [0, 1] + Lag (1,3) + Rolling (6)"
E085,interpolate,mutual_info,minmax,diff,RF,0.9226573936180489,16.663201342363543,0.03261513574569219,,"Interpolasi Linear + Mutual Info Top-7 + MinMaxScaler [0, 1] + First Difference"
E085,interpolate,mutual_info,minmax,diff,XGBoost,1.2175578268815195,21.948125425454744,-0.6846029203728927,,"Interpolasi Linear + Mutual Info Top-7 + MinMaxScaler [0, 1] + First Difference"
E086,interpolate,mutual_info,minmax,interaction,RF,1.0784290139897557,19.781725796443173,-0.25986094864175113,,"Interpolasi Linear + Mutual Info Top-7 + MinMaxScaler [0, 1] + Fitur Interaksi Ekonomi"
E086,interpolate,mutual_info,minmax,interaction,XGBoost,1.1828232863963777,21.868217654082997,-0.5155812342223722,,"Interpolasi Linear + Mutual Info Top-7 + MinMaxScaler [0, 1] + Fitur Interaksi Ekonomi"
E087,interpolate,mutual_info,minmax,calendar,RF,0.9835570682906669,18.542941422044734,-0.047945301648781635,,"Interpolasi Linear + Mutual Info Top-7 + MinMaxScaler [0, 1] + Fitur Kalender (Bulan, Kuartal)"
E087,interpolate,mutual_info,minmax,calendar,XGBoost,1.1853873048696455,21.941947143250403,-0.5221590386417023,,"Interpolasi Linear + Mutual Info Top-7 + MinMaxScaler [0, 1] + Fitur Kalender (Bulan, Kuartal)"
E088,interpolate,mutual_info,minmax,policy_reaction,RF,0.7702873024528949,14.102294490300537,0.28722328790711726,,"Interpolasi Linear + Mutual Info Top-7 + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E088,interpolate,mutual_info,minmax,policy_reaction,XGBoost,1.0729746925877073,19.349298616978725,-0.3830152900765589,,"Interpolasi Linear + Mutual Info Top-7 + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E089,interpolate,mutual_info,robust,none,RF,0.9248533272948511,17.438096896760573,0.07341510953732489,,Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Tanpa Feature Engineering
E089,interpolate,mutual_info,robust,none,XGBoost,1.1286295619113798,20.842425184132523,-0.37988320977145307,,Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Tanpa Feature Engineering
E090,interpolate,mutual_info,robust,lag,RF,0.9943557377714858,16.46608348962088,-0.18776792245984564,,"Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E090,interpolate,mutual_info,robust,lag,XGBoost,1.0562344339549379,17.706362569248167,-0.3401970801987746,,"Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E091,interpolate,mutual_info,robust,rolling,RF,0.9152290303723911,16.554375266608474,0.04812936332468043,,"Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E091,interpolate,mutual_info,robust,rolling,XGBoost,1.1078112830176103,19.504650231507167,-0.3946008443062077,,"Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E092,interpolate,mutual_info,robust,lag_rolling,RF,0.881196632735695,15.289362005847412,0.11760301919759086,,"Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E092,interpolate,mutual_info,robust,lag_rolling,XGBoost,1.045512080014564,18.304408931069414,-0.24215692750625029,,"Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E093,interpolate,mutual_info,robust,diff,RF,0.922656011112846,16.662582913173686,0.032618034792760375,,Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + First Difference
E093,interpolate,mutual_info,robust,diff,XGBoost,1.2175578268815195,21.948125425454744,-0.6846029203728927,,Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + First Difference
E094,interpolate,mutual_info,robust,interaction,RF,1.0784290139897557,19.781725796443173,-0.25986094864175113,,Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E094,interpolate,mutual_info,robust,interaction,XGBoost,1.1828232863963777,21.868217654082997,-0.5155812342223722,,Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E095,interpolate,mutual_info,robust,calendar,RF,0.9835707688783565,18.54190689039281,-0.04797449683624766,,"Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E095,interpolate,mutual_info,robust,calendar,XGBoost,1.1853873048696455,21.941947143250403,-0.5221590386417023,,"Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E096,interpolate,mutual_info,robust,policy_reaction,RF,0.7431900986827013,13.683098709271652,0.33648941715508063,,Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E096,interpolate,mutual_info,robust,policy_reaction,XGBoost,1.0729746925877073,19.349298616978725,-0.3830152900765589,,Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E097,ffill,all,standard,none,RF,0.9920488357534657,17.99166374049366,-0.06611877321035253,,Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Tanpa Feature Engineering
E097,ffill,all,standard,none,XGBoost,1.0755533829628217,19.872576138912134,-0.2531510679515452,,Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Tanpa Feature Engineering
E098,ffill,all,standard,lag,RF,0.42996809609768666,6.353791442147745,0.04795001372237462,,"Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E098,ffill,all,standard,lag,XGBoost,0.4541269429688911,7.0740749322726435,-0.06204232645120911,,"Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E099,ffill,all,standard,rolling,RF,0.9103611714057681,16.774429434477483,0.05822792771447405,,"Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E099,ffill,all,standard,rolling,XGBoost,1.062625502571123,19.138588589199067,-0.2831541259533059,,"Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E100,ffill,all,standard,lag_rolling,RF,0.3910273714305781,5.703808467379289,0.19014450207122202,,"Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E100,ffill,all,standard,lag_rolling,XGBoost,0.44733693091327265,5.734506654221198,-0.05989471210234387,,"Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E101,ffill,all,standard,diff,RF,0.40593508542015055,6.486827728380365,0.1272167623058631,,Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + First Difference
E101,ffill,all,standard,diff,XGBoost,0.37505329131125453,5.075621738495539,0.25496070361120793,,Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + First Difference
E102,ffill,all,standard,interaction,RF,1.0669923568828306,18.36896532160676,-0.23328118038876355,,Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E102,ffill,all,standard,interaction,XGBoost,1.0468395396946713,19.39716170018239,-0.18713394379759096,,Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E103,ffill,all,standard,calendar,RF,1.0231478275141688,18.020063868024128,-0.13400837042325042,,"Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E103,ffill,all,standard,calendar,XGBoost,1.0961790886085576,20.225502611837552,-0.30167484826289837,,"Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E104,ffill,all,standard,policy_reaction,RF,0.2499023844199337,3.8067667243715215,0.6692239797560409,,Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E104,ffill,all,standard,policy_reaction,XGBoost,0.2206925485654917,3.1834143106372745,0.74203038370958,,Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E105,ffill,all,minmax,none,RF,0.9920349120495477,17.99103572116999,-0.06608884682481109,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E105,ffill,all,minmax,none,XGBoost,1.0755533829628217,19.872576138912134,-0.2531510679515452,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E106,ffill,all,minmax,lag,RF,0.43051317910074544,6.3585274223674455,0.04553460098874462,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
E106,ffill,all,minmax,lag,XGBoost,0.4541269429688911,7.0740749322726435,-0.06204232645120911,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
E107,ffill,all,minmax,rolling,RF,0.9096732977905178,16.765415829035298,0.05965060572911529,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Rolling Mean & Std (3, 6)"
E107,ffill,all,minmax,rolling,XGBoost,1.062625502571123,19.138588589199067,-0.2831541259533059,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Rolling Mean & Std (3, 6)"
E108,ffill,all,minmax,lag_rolling,RF,0.3910043363368998,5.701649193480883,0.19023991507371552,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Lag (1,3) + Rolling (6)"
E108,ffill,all,minmax,lag_rolling,XGBoost,0.44733693091327265,5.734506654221198,-0.05989471210234387,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Lag (1,3) + Rolling (6)"
E109,ffill,all,minmax,diff,RF,0.40590720701213023,6.486208207893694,0.12733663847606724,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + First Difference"
E109,ffill,all,minmax,diff,XGBoost,0.37505329131125453,5.075621738495539,0.25496070361120793,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + First Difference"
E110,ffill,all,minmax,interaction,RF,1.0669923568828303,18.368965321606755,-0.2332811803887631,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Fitur Interaksi Ekonomi"
E110,ffill,all,minmax,interaction,XGBoost,1.0468395396946713,19.39716170018239,-0.18713394379759096,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Fitur Interaksi Ekonomi"
E111,ffill,all,minmax,calendar,RF,1.023075533502388,18.019723860104353,-0.13384812159912873,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Fitur Kalender (Bulan, Kuartal)"
E111,ffill,all,minmax,calendar,XGBoost,1.0961790886085576,20.225502611837552,-0.30167484826289837,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Fitur Kalender (Bulan, Kuartal)"
E112,ffill,all,minmax,policy_reaction,RF,0.2286740940927216,3.530160902347145,0.7230335577557969,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E112,ffill,all,minmax,policy_reaction,XGBoost,0.2206925485654917,3.1834143106372745,0.74203038370958,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E113,ffill,all,robust,none,RF,0.9920349120495479,17.99103572116999,-0.06608884682481131,,Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Tanpa Feature Engineering
E113,ffill,all,robust,none,XGBoost,1.0755533829628217,19.872576138912134,-0.2531510679515452,,Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Tanpa Feature Engineering
E114,ffill,all,robust,lag,RF,0.42556933233333777,6.315102921216474,0.06733015506994211,,"Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E114,ffill,all,robust,lag,XGBoost,0.4541269429688911,7.0740749322726435,-0.06204232645120911,,"Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E115,ffill,all,robust,rolling,RF,0.9096732977905178,16.765415829035305,0.05965060572911529,,"Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E115,ffill,all,robust,rolling,XGBoost,1.062625502571123,19.138588589199067,-0.2831541259533059,,"Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E116,ffill,all,robust,lag_rolling,RF,0.39111963825347995,5.706353421753953,0.1897622699562389,,"Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E116,ffill,all,robust,lag_rolling,XGBoost,0.44733693091327265,5.734506654221198,-0.05989471210234387,,"Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E117,ffill,all,robust,diff,RF,0.40593508542015055,6.486827728380365,0.1272167623058631,,Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + First Difference
E117,ffill,all,robust,diff,XGBoost,0.37505329131125453,5.075621738495539,0.25496070361120793,,Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + First Difference
E118,ffill,all,robust,interaction,RF,1.0669923568828303,18.368965321606755,-0.23328118038876333,,Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E118,ffill,all,robust,interaction,XGBoost,1.0468395396946713,19.39716170018239,-0.18713394379759096,,Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E119,ffill,all,robust,calendar,RF,1.023063145196305,18.019125220901266,-0.13382066248769742,,"Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E119,ffill,all,robust,calendar,XGBoost,1.0961790886085576,20.225502611837552,-0.30167484826289837,,"Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E120,ffill,all,robust,policy_reaction,RF,0.25067017814235104,3.831563171425985,0.667188321757124,,Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E120,ffill,all,robust,policy_reaction,XGBoost,0.22089231187719738,3.1906823723122644,0.7415631618836143,,Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E121,ffill,domain_itf,standard,none,RF,1.3271734334693892,24.25074347614014,-0.908072387279,,Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Tanpa Feature Engineering
E121,ffill,domain_itf,standard,none,XGBoost,1.116414816994512,17.8752848902771,-0.3501768921921622,,Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Tanpa Feature Engineering
E122,ffill,domain_itf,standard,lag,RF,0.43737518230613237,6.498616248572684,0.014865427769962913,,"Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E122,ffill,domain_itf,standard,lag,XGBoost,0.5264331415395779,7.170778827866411,-0.42716350741463294,,"Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E123,ffill,domain_itf,standard,rolling,RF,0.9500686591020221,16.57401052764489,-0.02571885571839405,,"Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E123,ffill,domain_itf,standard,rolling,XGBoost,1.0946185034501463,19.582211015498817,-0.36158239039088724,,"Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E124,ffill,domain_itf,standard,lag_rolling,RF,0.41920344004711396,5.732656833830699,0.06922889279205013,,"Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E124,ffill,domain_itf,standard,lag_rolling,XGBoost,0.5838718339153877,8.070733242071505,-0.8056279487014031,,"Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E125,ffill,domain_itf,standard,diff,RF,0.36568365270320885,5.8455980247863675,0.2917210896541428,,Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + First Difference
E125,ffill,domain_itf,standard,diff,XGBoost,0.5860861882369994,8.114130666140134,-0.8193497337406266,,Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + First Difference
E126,ffill,domain_itf,standard,interaction,RF,1.6289446778116667,31.6652605610664,-1.8744327836110544,,Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E126,ffill,domain_itf,standard,interaction,XGBoost,1.170724839884515,19.932125571589765,-0.48473570829803414,,Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E127,ffill,domain_itf,standard,calendar,RF,1.2782247525999926,22.913254372162932,-0.7699212112761675,,"Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E127,ffill,domain_itf,standard,calendar,XGBoost,1.1228557514291633,18.62657745238097,-0.3658009895924723,,"Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E128,ffill,domain_itf,standard,policy_reaction,RF,0.22463718493060802,3.3716138949722696,0.7327261227067241,,Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E128,ffill,domain_itf,standard,policy_reaction,XGBoost,0.19404083961549454,2.71644168956459,0.8005750425316489,,Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E129,ffill,domain_itf,minmax,none,RF,1.3263450543422792,24.22591795823911,-0.9056912153589418,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E129,ffill,domain_itf,minmax,none,XGBoost,1.116414816994512,17.8752848902771,-0.3501768921921622,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E130,ffill,domain_itf,minmax,lag,RF,0.43594918874196464,6.486418943716342,0.021278711185068078,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
E130,ffill,domain_itf,minmax,lag,XGBoost,0.5264331415395779,7.170778827866411,-0.42716350741463294,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
E131,ffill,domain_itf,minmax,rolling,RF,0.9501352998935958,16.57947160096311,-0.025862755031626383,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Rolling Mean & Std (3, 6)"
