experiment_id,imputation,features,scaler,feature_engineering,model,RMSE,MAPE,R2,RMSE_val,MAPE_val,R2_val,model_path,label
E090,interpolate,mutual_info,robust,lag,RF,0.9943557377714858,16.46608348962088,-0.18776792245984564,1.5402773029129335,30.90172879863972,-1.7945472430355718,,"Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E090,interpolate,mutual_info,robust,lag,XGBoost,1.0562344339549379,17.706362569248167,-0.3401970801987746,1.041980894179871,21.4024402776292,-0.27888983617478313,,"Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E091,interpolate,mutual_info,robust,rolling,RF,0.9152290303723911,16.554375266608474,0.04812936332468043,1.1665417895333146,24.107289487397676,-0.6769503878323933,,"Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E091,interpolate,mutual_info,robust,rolling,XGBoost,1.1078112830176103,19.504650231507167,-0.3946008443062077,1.0478810216573493,21.378386842775388,-0.35314258289842093,,"Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E092,interpolate,mutual_info,robust,lag_rolling,RF,0.881196632735695,15.289362005847412,0.11760301919759064,1.3178068511728127,26.207682959744606,-1.1400461244330313,,"Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E092,interpolate,mutual_info,robust,lag_rolling,XGBoost,1.045512080014564,18.304408931069414,-0.24215692750625029,1.1517228942947382,23.721704786628294,-0.6346154955835501,,"Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E093,interpolate,mutual_info,robust,diff,RF,0.922656011112846,16.662582913173686,0.032618034792760375,1.1694089831901728,23.68504604621083,-0.6852039290629695,,Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + First Difference
E093,interpolate,mutual_info,robust,diff,XGBoost,1.2175578268815195,21.948125425454744,-0.6846029203728927,1.0884204705022416,22.23147066515787,-0.4598660671485617,,Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + First Difference
E094,interpolate,mutual_info,robust,interaction,RF,1.0784290139897557,19.781725796443173,-0.25986094864175113,1.3867666819455529,27.922800872479247,-1.4403332307328647,,Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E094,interpolate,mutual_info,robust,interaction,XGBoost,1.1828232863963777,21.868217654082997,-0.5155812342223722,1.0997438545283142,22.68514760215191,-0.5347068221815572,,Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E095,interpolate,mutual_info,robust,calendar,RF,0.9835707688783565,18.541906890392813,-0.04797449683624788,1.1123346008692863,22.766646930797947,-0.5700490837353631,,"Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E095,interpolate,mutual_info,robust,calendar,XGBoost,1.1853873048696455,21.941947143250403,-0.5221590386417023,1.076497018937724,22.19719491769104,-0.4705100572679488,,"Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E096,interpolate,mutual_info,robust,policy_reaction,RF,0.7431900986827013,13.683098709271652,0.33648941715508063,0.923720911293124,19.592977711044654,-0.005067373106492523,,Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E096,interpolate,mutual_info,robust,policy_reaction,XGBoost,1.0729746925877073,19.349298616978725,-0.3830152900765589,0.7920638192835638,15.97616092702502,0.2610178036008056,,Interpolasi Linear + Mutual Info Top-7 + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E097,ffill,all,standard,none,RF,0.9920488357534658,17.99166374049366,-0.06611877321035253,1.2231413511907014,24.511237997801764,-0.8984345699926104,,Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Tanpa Feature Engineering
E097,ffill,all,standard,none,XGBoost,1.0755533829628217,19.872576138912134,-0.2531510679515452,1.052018011485298,21.5762355320677,-0.4043930995421774,,Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Tanpa Feature Engineering
E098,ffill,all,standard,lag,RF,0.42996809609768666,6.353791442147745,0.04795001372237462,2.1962383460079202,56.26471605502291,-12.141489060400593,,"Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E098,ffill,all,standard,lag,XGBoost,0.4541269429688911,7.0740749322726435,-0.06204232645120911,1.6264369439261255,41.96185643266735,-6.20709254911426,,"Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E099,ffill,all,standard,rolling,RF,0.9103611714057681,16.774429434477483,0.05822792771447405,1.1298907290728843,23.10925738697447,-0.5732310239082798,,"Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E099,ffill,all,standard,rolling,XGBoost,1.062625502571123,19.138588589199067,-0.2831541259533059,1.033059789493295,21.318750903211424,-0.31513557776696044,,"Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E100,ffill,all,standard,lag_rolling,RF,0.3910273714305781,5.703808467379289,0.19014450207122202,2.120917204681123,53.85966912516964,-13.264648580369247,,"Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E100,ffill,all,standard,lag_rolling,XGBoost,0.44733693091327265,5.734506654221198,-0.05989471210234387,1.6537036308050534,42.185412536829126,-7.672194440263064,,"Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E101,ffill,all,standard,diff,RF,0.40593508542015055,6.486827728380365,0.1272167623058631,1.8713082410682567,47.86609511944879,-10.104635485265897,,Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + First Difference
E101,ffill,all,standard,diff,XGBoost,0.37505329131125453,5.075621738495539,0.25496070361120793,1.469325915172585,37.397395103113276,-5.8462053865535175,,Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + First Difference
E102,ffill,all,standard,interaction,RF,1.0669923568828303,18.368965321606755,-0.2332811803887631,1.34344830566913,26.974331892852295,-1.2902571940873995,,Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E102,ffill,all,standard,interaction,XGBoost,1.0468395396946713,19.39716170018239,-0.18713394379759096,0.995357188586884,20.728710137171227,-0.2571880688774142,,Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E103,ffill,all,standard,calendar,RF,1.0231478275141688,18.02006386802412,-0.1340083704232502,1.3246514046893634,26.377208986179205,-1.2266171245626762,,"Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E103,ffill,all,standard,calendar,XGBoost,1.0961790886085576,20.225502611837552,-0.30167484826289837,1.04773083796372,21.775674055544737,-0.3929700844696842,,"Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E104,ffill,all,standard,policy_reaction,RF,0.2499023844199337,3.8067667243715215,0.6692239797560409,1.255963697165022,31.737162643343385,-4.002277955506286,,Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E104,ffill,all,standard,policy_reaction,XGBoost,0.2206925485654917,3.1834143106372745,0.74203038370958,0.9689449033783464,24.08866787592749,-1.9772260629811371,,Forward Fill + Semua Fitur (12) + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E105,ffill,all,minmax,none,RF,0.9920349120495481,17.99103572116999,-0.06608884682481175,1.223237302481113,24.516466547123493,-0.8987324331813324,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E105,ffill,all,minmax,none,XGBoost,1.0755533829628217,19.872576138912134,-0.2531510679515452,1.052018011485298,21.5762355320677,-0.4043930995421774,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E106,ffill,all,minmax,lag,RF,0.43051317910074527,6.358527422367444,0.0455346009887454,2.195270324126902,56.24226707543107,-12.129907033840393,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
E106,ffill,all,minmax,lag,XGBoost,0.4541269429688911,7.0740749322726435,-0.06204232645120911,1.6264369439261255,41.96185643266735,-6.20709254911426,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
E107,ffill,all,minmax,rolling,RF,0.9096732977905178,16.765415829035305,0.05965060572911529,1.1294624195322638,23.104742251655146,-0.5720385154206749,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Rolling Mean & Std (3, 6)"
E107,ffill,all,minmax,rolling,XGBoost,1.062625502571123,19.138588589199067,-0.2831541259533059,1.033059789493295,21.318750903211424,-0.31513557776696044,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Rolling Mean & Std (3, 6)"
E108,ffill,all,minmax,lag_rolling,RF,0.3910043363368998,5.701649193480883,0.19023991507371552,2.1207321498487586,53.8552737327534,-13.26215944313729,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Lag (1,3) + Rolling (6)"
E108,ffill,all,minmax,lag_rolling,XGBoost,0.44733693091327265,5.734506654221198,-0.05989471210234387,1.6537036308050534,42.185412536829126,-7.672194440263064,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Lag (1,3) + Rolling (6)"
E109,ffill,all,minmax,diff,RF,0.40590720701213023,6.486208207893694,0.12733663847606724,1.8715364129541017,47.8712930422393,-10.107343665605104,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + First Difference"
E109,ffill,all,minmax,diff,XGBoost,0.37505329131125453,5.075621738495539,0.25496070361120793,1.469325915172585,37.397395103113276,-5.8462053865535175,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + First Difference"
E110,ffill,all,minmax,interaction,RF,1.0669923568828306,18.36896532160676,-0.23328118038876355,1.343557887305868,26.976220862725953,-1.2906308301496359,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Fitur Interaksi Ekonomi"
E110,ffill,all,minmax,interaction,XGBoost,1.0468395396946713,19.39716170018239,-0.18713394379759096,0.995357188586884,20.728710137171227,-0.2571880688774142,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Fitur Interaksi Ekonomi"
E111,ffill,all,minmax,calendar,RF,1.023075533502388,18.019723860104353,-0.13384812159912873,1.3249280974117286,26.387738157380912,-1.2275474117248395,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Fitur Kalender (Bulan, Kuartal)"
E111,ffill,all,minmax,calendar,XGBoost,1.0961790886085576,20.225502611837552,-0.30167484826289837,1.04773083796372,21.775674055544737,-0.3929700844696842,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Fitur Kalender (Bulan, Kuartal)"
E112,ffill,all,minmax,policy_reaction,RF,0.2286740940927216,3.530160902347145,0.7230335577557969,1.255155858566015,31.71451648420682,-3.9958450727345385,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E112,ffill,all,minmax,policy_reaction,XGBoost,0.2206925485654917,3.1834143106372745,0.74203038370958,0.9689449033783464,24.08866787592749,-1.9772260629811371,,"Forward Fill + Semua Fitur (12) + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E113,ffill,all,robust,none,RF,0.992034912049548,17.99103572116999,-0.06608884682481153,1.2231115841346414,24.510606316557833,-0.8983421683734896,,Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Tanpa Feature Engineering
E113,ffill,all,robust,none,XGBoost,1.0755533829628217,19.872576138912134,-0.2531510679515452,1.052018011485298,21.5762355320677,-0.4043930995421774,,Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Tanpa Feature Engineering
E114,ffill,all,robust,lag,RF,0.42556933233333777,6.315102921216474,0.06733015506994211,2.195474229902358,56.239532677324,-12.132346267117166,,"Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E114,ffill,all,robust,lag,XGBoost,0.4541269429688911,7.0740749322726435,-0.06204232645120911,1.6264369439261255,41.96185643266735,-6.20709254911426,,"Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E115,ffill,all,robust,rolling,RF,0.9096732977905178,16.765415829035298,0.05965060572911529,1.1298682440299312,23.10987152151717,-0.573168409331027,,"Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E115,ffill,all,robust,rolling,XGBoost,1.062625502571123,19.138588589199067,-0.2831541259533059,1.033059789493295,21.318750903211424,-0.31513557776696044,,"Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E116,ffill,all,robust,lag_rolling,RF,0.3911196382534799,5.706353421753954,0.18976226995623902,2.120419489340673,53.84895392087804,-13.257954399792961,,"Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E116,ffill,all,robust,lag_rolling,XGBoost,0.44733693091327265,5.734506654221198,-0.05989471210234387,1.6537036308050534,42.185412536829126,-7.672194440263064,,"Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E117,ffill,all,robust,diff,RF,0.40593508542015055,6.486827728380365,0.1272167623058631,1.8714392425002622,47.86863284235688,-10.106190305618505,,Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + First Difference
E117,ffill,all,robust,diff,XGBoost,0.37505329131125453,5.075621738495539,0.25496070361120793,1.469325915172585,37.397395103113276,-5.8462053865535175,,Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + First Difference
E118,ffill,all,robust,interaction,RF,1.0669923568828303,18.368965321606755,-0.2332811803887631,1.343555103692681,26.97607913936994,-1.2906213385994159,,Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E118,ffill,all,robust,interaction,XGBoost,1.0468395396946713,19.39716170018239,-0.18713394379759096,0.995357188586884,20.728710137171227,-0.2571880688774142,,Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E119,ffill,all,robust,calendar,RF,1.023063145196305,18.019125220901262,-0.13382066248769742,1.3248361087952405,26.377758823669296,-1.2272381090666218,,"Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E119,ffill,all,robust,calendar,XGBoost,1.0961790886085576,20.225502611837552,-0.30167484826289837,1.04773083796372,21.775674055544737,-0.3929700844696842,,"Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E120,ffill,all,robust,policy_reaction,RF,0.25067017814235104,3.8315631714259855,0.667188321757124,1.2505740854532368,31.605141345114617,-3.959438358150252,,Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E120,ffill,all,robust,policy_reaction,XGBoost,0.22089231187719738,3.1906823723122644,0.7415631618836143,0.9717666110012587,24.148371712731795,-1.9945915369295757,,Forward Fill + Semua Fitur (12) + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E121,ffill,domain_itf,standard,none,RF,1.3271734334693892,24.25074347614014,-0.9080723872790002,1.5385775984191452,31.108818492940433,-2.0038700848430713,,Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Tanpa Feature Engineering
E121,ffill,domain_itf,standard,none,XGBoost,1.116414816994512,17.8752848902771,-0.3501768921921622,1.6724353481937109,33.19254198682393,-2.549286133487297,,Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Tanpa Feature Engineering
E122,ffill,domain_itf,standard,lag,RF,0.4373751823061324,6.498616248572691,0.014865427769962691,2.3669815704545356,60.45195923183528,-14.264247205376682,,"Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E122,ffill,domain_itf,standard,lag,XGBoost,0.5264331415395779,7.170778827866411,-0.42716350741463294,2.090848073238623,54.29256948991967,-10.910516408280088,,"Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E123,ffill,domain_itf,standard,rolling,RF,0.950068659102022,16.57401052764489,-0.02571885571839383,1.2374943186400686,25.13758668487405,-0.8871483389943626,,"Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E123,ffill,domain_itf,standard,rolling,XGBoost,1.0946185034501463,19.582211015498817,-0.36158239039088724,1.4509835244284204,29.667107130356264,-1.5944456302193837,,"Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E124,ffill,domain_itf,standard,lag_rolling,RF,0.41920344004711396,5.732656833830699,0.06922889279205013,2.260152040537917,57.26899979332093,-15.199028037966993,,"Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E124,ffill,domain_itf,standard,lag_rolling,XGBoost,0.5838718339153877,8.070733242071505,-0.8056279487014031,2.2770844662683127,59.00761708156475,-15.442654379716775,,"Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E125,ffill,domain_itf,standard,diff,RF,0.3656836527032088,5.845598024786367,0.291721089654143,1.9412767127106865,49.68301020078961,-10.950567699783825,,Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + First Difference
E125,ffill,domain_itf,standard,diff,XGBoost,0.5860861882369994,8.114130666140134,-0.8193497337406266,2.2805408626266592,59.09992612969348,-15.492609016518713,,Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + First Difference
E126,ffill,domain_itf,standard,interaction,RF,1.6289446778116667,31.6652605610664,-1.8744327836110544,1.70462888357174,35.604012380495035,-2.68724522604352,,Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E126,ffill,domain_itf,standard,interaction,XGBoost,1.170724839884515,19.932125571589765,-0.48473570829803414,1.6819487404916116,33.27791265178644,-2.5897801197620693,,Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E127,ffill,domain_itf,standard,calendar,RF,1.2782247525999924,22.913254372162932,-0.7699212112761671,1.449629999382769,29.111089227050407,-1.6665926148643875,,"Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E127,ffill,domain_itf,standard,calendar,XGBoost,1.1228557514291633,18.62657745238097,-0.3658009895924723,1.6879157425780151,33.42258696717394,-2.6152960239183476,,"Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E128,ffill,domain_itf,standard,policy_reaction,RF,0.22463718493060814,3.3716138949722705,0.7327261227067238,1.2998355530401215,32.71510585998681,-4.3578490033863675,,Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E128,ffill,domain_itf,standard,policy_reaction,XGBoost,0.19404083961549454,2.71644168956459,0.8005750425316489,0.9712768036691238,24.251232950373268,-1.9915735216566204,,Forward Fill + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E129,ffill,domain_itf,minmax,none,RF,1.3263450543422792,24.225917958239105,-0.9056912153589418,1.5388060126892467,31.105954139814767,-2.004762048594715,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E129,ffill,domain_itf,minmax,none,XGBoost,1.116414816994512,17.8752848902771,-0.3501768921921622,1.6724353481937109,33.19254198682393,-2.549286133487297,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E130,ffill,domain_itf,minmax,lag,RF,0.4359491887419647,6.486418943716343,0.021278711185067745,2.365762638792974,60.423512519817145,-14.248529902270013,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
E130,ffill,domain_itf,minmax,lag,XGBoost,0.5264331415395779,7.170778827866411,-0.42716350741463294,2.090848073238623,54.29256948991967,-10.910516408280088,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
E131,ffill,domain_itf,minmax,rolling,RF,0.9501352998935957,16.57947160096311,-0.02586275503162616,1.2376194241942504,25.142687045820434,-0.8875299240557499,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Rolling Mean & Std (3, 6)"
E131,ffill,domain_itf,minmax,rolling,XGBoost,1.0946185034501463,19.582211015498817,-0.36158239039088724,1.4509835244284204,29.667107130356264,-1.5944456302193837,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Rolling Mean & Std (3, 6)"
E132,ffill,domain_itf,minmax,lag_rolling,RF,0.4185357198603727,5.725843504210352,0.07219165325749655,2.2602301228566732,57.269756314252916,-15.200147325074113,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Lag (1,3) + Rolling (6)"
E132,ffill,domain_itf,minmax,lag_rolling,XGBoost,0.5838718339153877,8.070733242071505,-0.8056279487014031,2.2770844662683127,59.00761708156475,-15.442654379716775,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Lag (1,3) + Rolling (6)"
E133,ffill,domain_itf,minmax,diff,RF,0.36521508300173544,5.841382293479434,0.2935350368116638,1.9413701773806407,49.68520327349193,-10.951718471074678,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + First Difference"
E133,ffill,domain_itf,minmax,diff,XGBoost,0.5860861882369994,8.114130666140134,-0.8193497337406266,2.2805408626266592,59.09992612969348,-15.492609016518713,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + First Difference"
E134,ffill,domain_itf,minmax,interaction,RF,1.6289446778116667,31.6652605610664,-1.8744327836110544,1.7048304188481003,35.609351817857295,-2.6881171506261596,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fitur Interaksi Ekonomi"
E134,ffill,domain_itf,minmax,interaction,XGBoost,1.170724839884515,19.932125571589765,-0.48473570829803414,1.6819487404916116,33.27791265178644,-2.5897801197620693,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fitur Interaksi Ekonomi"
E135,ffill,domain_itf,minmax,calendar,RF,1.2777813936959108,22.912920694022702,-0.7686936114561562,1.4502187463849767,29.11673279917905,-1.6687590534936958,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fitur Kalender (Bulan, Kuartal)"
E135,ffill,domain_itf,minmax,calendar,XGBoost,1.1228557514291633,18.62657745238097,-0.3658009895924723,1.6879157425780151,33.42258696717394,-2.6152960239183476,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fitur Kalender (Bulan, Kuartal)"
E136,ffill,domain_itf,minmax,policy_reaction,RF,0.20598541778975,3.1099983159179514,0.7752673509057262,1.2994247697754315,32.703924337973135,-4.354463087489806,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E136,ffill,domain_itf,minmax,policy_reaction,XGBoost,0.19404083961549454,2.71644168956459,0.8005750425316489,0.9712768036691238,24.251232950373268,-1.9915735216566204,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E137,ffill,domain_itf,robust,none,RF,1.3264893898280423,24.228298910620058,-0.9061060000827317,1.5389226239077132,31.116200255169126,-2.0052174695341884,,Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Tanpa Feature Engineering
E137,ffill,domain_itf,robust,none,XGBoost,1.116414816994512,17.8752848902771,-0.3501768921921622,1.6724353481937109,33.19254198682393,-2.549286133487297,,Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Tanpa Feature Engineering
E138,ffill,domain_itf,robust,lag,RF,0.42774008452233625,6.405509432030108,0.05779112817114107,2.3661692832559034,60.42895026013066,-14.253772408905423,,"Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E138,ffill,domain_itf,robust,lag,XGBoost,0.5264331415395779,7.170778827866411,-0.42716350741463294,2.090848073238623,54.29256948991967,-10.910516408280088,,"Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E139,ffill,domain_itf,robust,rolling,RF,0.9500137859450811,16.57572065614074,-0.025600374162778827,1.2376244469088438,25.14547734113656,-0.8875452446674781,,"Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E139,ffill,domain_itf,robust,rolling,XGBoost,1.0946185034501463,19.582211015498817,-0.36158239039088724,1.4509835244284204,29.667107130356264,-1.5944456302193837,,"Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E140,ffill,domain_itf,robust,lag_rolling,RF,0.41882523301084795,5.7260819475409,0.0709076260726762,2.2601972248275715,57.26885862249264,-15.199675736775067,,"Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E140,ffill,domain_itf,robust,lag_rolling,XGBoost,0.5838718339153877,8.070733242071505,-0.8056279487014031,2.2770844662683127,59.00761708156475,-15.442654379716775,,"Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E141,ffill,domain_itf,robust,diff,RF,0.3656929942029361,5.847026164882986,0.29168490279313475,1.9413023133821812,49.68309544476372,-10.950882899129871,,Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + First Difference
E141,ffill,domain_itf,robust,diff,XGBoost,0.5860861882369994,8.114130666140134,-0.8193497337406266,2.2805408626266592,59.09992612969348,-15.492609016518713,,Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + First Difference
E142,ffill,domain_itf,robust,interaction,RF,1.6289446778116667,31.6652605610664,-1.8744327836110544,1.7048410587333878,35.608507035499905,-2.6881631860152844,,Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E142,ffill,domain_itf,robust,interaction,XGBoost,1.170724839884515,19.932125571589765,-0.48473570829803414,1.6819487404916116,33.27791265178644,-2.5897801197620693,,Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E143,ffill,domain_itf,robust,calendar,RF,1.277565338745779,22.90118854512828,-0.7680955393523272,1.4499213298258256,29.11524944272398,-1.6676645265529606,,"Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
